txid;index;created_block;value;fanin;fanout;fanout_share;total_value;spent_block;life;label
a9e2a4c958244493efb6248a99d071c62e710a733854fa903c8feacbf75b7d1f;405;584420;0.03618824;12;963;0.0006031408042076153;59.999654719999945;643519;59099;1
6b82fa40d3ef8292daa4baf5009327227100fb4b6625164dabb56774cf9dffbd;36;585467;6.54167325;1;101;0.0429425676355796;152.33540075000005;643511;58044;1
c4c5094b16fb063e58a657f8ae82b23bfe260c171bc6139764f719f104560a38;0;643507;0.42754936;1;1;1.0;0.42754936;643516;9;0
f62aa495dd80b3d0b014672525863304867eb7a05a75b18565a3000905e80e2c;0;575030;0.01107749;1;13;0.0005128365381421449;21.6004305;643504;68474;1
262f86e94f0f8bdd9821f1cd36310106a26605a863920443971076d35ba663ed;1;478454;0.0004325;1;2;2.4028535344100434e-05;17.999432499999998;643501;165047;1
6c3ce1a1111b242314913c595cddac044640297f179f6cdd4022fd2dd31010eb;20;643500;0.02899;1;37;0.04101428046790178;0.7068269799999999;643502;2;0
2e85e77d42690c070ef260dfa3aabbce4129b556bac38f269121df54cb7f6710;0;643431;0.00383937;1;2;0.13051938581912145;0.02941609;643520;89;0
7cf9bcd4859e0cab87d74e6acacc15557cb3c57e175778bf36d417a93e0ebb48;0;643497;0.0210735;1;3;0.9997409739379932;0.021078959999999997;643497;0;0
6f8b8d7752c05d6fa4c046f268d218905ff266aa57ab82b03b4941e070ad8554;19;643492;0.06710201;2;22;0.07486815482471475;0.89626905;643506;14;0
d6244d74c482aad07ef3710d6148a9199ba5471072b0b9788f8422e8ead7484f;0;643502;0.00332121;2;3;0.9983587190794397;0.00332667;643505;3;0
258b30749c2d119767ee7c24c080b8fd23577d71fa1344bf24b9e41e303c51b5;107;643480;9.705e-05;1;1737;2.0238126783675215e-05;4.795404289999999;643501;21;0
32c02faeb9704b698144e17ec81f7eaa8d3897111b818f51a8d69d452b830894;1;643514;0.13266969;1;2;0.7511311154031552;0.17662654;643517;3;0
4f4de8fb88db93bef18ee733deba091a7fe83dc2d01f9faa3575b4513d2e3c39;0;643437;0.00522516;3;1;1.0;0.00522516;643497;60;0
f245a7a4dee61f712f38d8dc40d258cd0fd59478aba97be0b3afe87fa05efbcd;7;643488;0.00523026;1;34;0.0019379434941998678;2.6988712599999998;643491;3;0
374168607b52296d60b2997574a73d4537c38190ba2b900dd7f8d7bbbf4f23d6;1;643509;0.332003;1;2;0.7392086531161148;0.449133;643509;0;0
2df6222b049b162ae7b1c7b63eb06f3884f401f3056de5b732b45f96849e1d9d;2;643491;0.00222038;1;3;0.7085851784244018;0.00313354;643491;0;0
87b7972e7735b8adf770eb841aefcd1023601548deae3f36cf12ad7a3847384e;84;643417;0.12366693;10;91;0.010926024358102884;11.3185662;643499;82;0
917f438ce19db16ad634bd7874c45e618d6bac23846cdaaae6d4208c6caddb32;1;643504;0.02901532;1;2;0.964159193670746;0.03009391;643504;0;0
4c1c47043fe4d21e5cf5c9dbd0ee2e963ee9f41039aa27b39bda492ba8265398;0;643451;0.00102523;1;2;0.0231935119790803;0.04420331;643517;66;0
ebfce9a7502fe63fb3103642b1f955a6bfb42c6c89d0a54b75365a8186c702e7;0;433656;0.00013;1;1;1.0;0.00013;643496;209840;1
0f358f046c5b36000c197accd5fcd65b478e0f765aa82004db2324134ab2e071;1;643496;0.01271417;1;2;0.9595476888221057;0.01325017;643506;10;0
cbf63d5b125436c4bdfd4180eb7fe604d635e01cf2d6ba3e2cdf63b3bbfbef01;1;643519;0.12848441;1;2;0.9604767084169648;0.1337715;643519;0;0
04da7f8bc0d0f9e81a30f07adc6acafa5519b3d16da12e3d1fc9d3d32b00b945;0;643511;0.21;1;2;0.029765575638642995;7.05512981;643515;4;0
c1d8a4a07b60540a1e5024ff2f3a89a903574bb6b2fd9d057b3218d07e5f6bab;0;643484;0.01442869;1;9;0.004280954560335942;3.37043755;643492;8;0
65f69db4968dfb877ac50b01a0bc4e1e0b3ae7633134a380d53c9aa3f53175b5;1;643391;0.003342;1;11;0.0012698753059204467;2.63175446;643496;105;0
585180c6cb300c7049ecd03edcfe9a608755cc9d732c540ce09bb6f8c757ce5a;0;643394;0.02409107;3;1;1.0;0.02409107;643497;103;0
be19e11a4367f8124c9e9c520754bcec507533f7a96483886aad1c4b4cc68a3a;1726;588716;1.038e-05;1;2077;3.659755041806162e-05;0.2836255400000013;643504;54788;1
181c18c49eee888335cdb3d1e38e4df1ff3aedb2e06afe3bb4c0dad5db154776;1;643518;0.26520033;1;2;0.9626134749094494;0.27550032999999996;643518;0;0
e08eb4edd130ec0d1c252ddcd23a0c4d769219e0cfc4791b63298cd28deb76fe;90;498456;0.005;186;408;0.00020353506167532665;24.565792050000006;643517;145061;1
a9a86fc0e33b36193de9584a351d4722ac6af85eb0dc8250b7e125317917a015;858;534350;0.03054915;6;954;0.0005091553286972878;59.99966666;643519;109169;1
d0e9911b5338b4ea300bb4bcec9feba49dc0b56a827ca23c699d2efc2212a1db;19;643375;0.00108964;1;53;0.00011129933370621806;9.790175409999998;643500;125;0
ea0cd6ff5d2a5b8856aa26786c6e6b3257154cbaf02ab09637f2a97126287e17;1;643508;0.10937127;1;2;0.6312177501656805;0.17327027;643508;0;0
b01e331be74c9bbaa78ec6931146a8715f31cddc401dc651b9b15c3da8cf323f;54;533704;0.0218181;7;941;0.0003116886140274011;69.99966959999999;643519;109815;1
fe683990000f38b97ab44b459bb18081d23cb5a48fea87f661b8c1e1b0369f69;0;432057;5.86e-05;1;2;0.2266047950502707;0.0002586;643504;211447;1
855400757b82d9efd6b0920fa96542231120dc1d142b5b1c97931e3835645dce;0;587945;0.00127537;1;1;1.0;0.00127537;643520;55575;1
cc249a460e958bf09c8cbaf8d30381b1fa8361723bd0a3c50b4b9e47cc09d5eb;1;543488;0.00806433;1;12;0.0008064548121833052;9.99972953;643520;100032;1
3bc8e261343f0e9238c830d43d0988b71ed656ec8caaf8086a085a7168a2babd;1;643491;0.6382152;2;2;0.7103551780342306;0.8984452;643506;15;0
0192dc0ae7cc48e94f9e3a9d84bdd85453ab18cb4be747bcaba3e1313f30118b;0;546018;0.09595367;1;1;1.0;0.09595367;643511;97493;1
574bc7195f89fba4b554dce26910974d16d79457311edb7cb91030ca34324877;0;546487;0.00154672;1;2;0.33083079871493776;0.00467526;643520;97033;1
bc3614c1d28adc698727ae6ec5f8dd070d760c06708135fc82e809b9c2f3a522;0;643514;0.46791299;2;3;0.9999883313000374;0.46791845;643515;1;0
a7f9f73080a45130eedeb10796ba688e73f2b657dd8b2d0858253582eb828b9e;1;643498;0.00613657;1;3;0.9991110430916164;0.00614203;643506;8;0
2e2190011fc5c7031547ede30210d4f8ddb13d777b383637258c10c375950568;0;569386;0.09324786;1;2;0.1865726401680885;0.49979386000000003;643508;74122;1
9747479cf21be1ad5b53699058a61d25e3548c0d6e6a6b47e4fb2acd86f6093c;1;643515;0.15664507;1;2;0.9468556964033039;0.16543711;643515;0;0
a382e23253c038741612f0a4ed02a55885063e7077128338ebd97f4c22789e0f;1;643386;0.05349667;1;2;0.9448748651703274;0.056617730000000005;643492;106;0
d5b93ca995fa0e39589fc0f5ca5919211cfd808be1547d81dd5f1ff2da194736;46;585770;6.57916992;1;101;0.028398205708507384;231.67554976999998;643511;57741;1
8093502dda892614b302eb2f177edb6d2dcb55aa3044a3ad295fcf472747bb91;0;643497;0.008655;1;2;0.12791772119346123;0.06766068;643506;9;0
23c9815795fb7c9303885fe939eaa35df33257e1d4f55cf005d3ecc479461c6f;1;643511;0.73600185;1;2;0.9940786154291742;0.74038596;643512;1;0
1d7e14aa65bddd50b9e8be6755ec210d5d0b1617cd7103724bf6e9fb4086b222;2;643515;0.01545325;1;16;0.00016436969383706434;94.01520219;643519;4;0
63009262b4b32dc8c0df33d2abe48701871b9d220c86be1d5b8c514ddbea2006;0;504596;0.31523101;1;3;0.04888655342087799;6.44821506;643499;138903;1
6ff5a6be67fec3028ea9c463f6a679c879651b58f42861494744ae5b8633d3b5;0;494011;9.68e-06;1;2;0.00038397948724458225;0.02520968;643504;149493;1
cad0c22f632d9cf7c18ee3056174e91fa9abd26d8aee6f2ca0ea263ef594f2e4;0;469334;9.403e-05;3;2;0.0013473682400530751;0.0697879;643511;174177;1
a6d4e38767c349e38c3764bf89772c62fc8365d6cb22cea56e61c96ae9be569d;0;643497;0.00085935;1;2;0.3321814154673965;0.00258699;643499;2;0
981ce717a1b0508f13d54c9757fce601b86136106d03f0aa47bf9aa0505d1592;0;436791;0.00152933;1;1;1.0;0.00152933;643496;206705;1
ea7149268f8f9bca0db246e3e5435728efbd9a0f6d382f7ce1e4f54033b10072;1;547455;0.00107744;2;2;0.12104408159780343;0.008901220000000001;643516;96061;1
7922e168be0f8b25cdeed1f43695e4a2c0b23e7e407f96ad5ae549552a520d3b;75;643510;1.99956372;4;99;0.06365902395803527;31.410530599999998;643513;3;0
a33edf3a0aafa0ea682b9be97583e58814b927f7852c91f1a540d2e7b085f692;0;494161;0.03429696;1;2;0.0010015644172929783;34.24338905;643518;149357;1
9958660c7b5cfa1d1d8fb4118225c8b644c18de0f6c1c8cbdc7a28c0c2280dfa;0;581094;0.03268009;1;2;0.1063313542025286;0.30734199;643511;62417;1
a5629bba1591202f57d4d8a37ef1a1547bddf847bbd87229dbf38dbf1101c4f9;197;587082;0.00832584;12;201;0.0007654564162410379;10.876961539999998;643514;56432;1
08da0905bf45025bda3e5ec7f51ec5dfc53a7069a5c68260d8013f0489ec7741;0;583650;1.41e-05;3;2;6.213805135952328e-05;0.22691409999999998;643496;59846;1
e28cb5ab781460262e851bcabb578de3b9ddd602be744e686a9a35d9e4d2a696;0;643510;0.00551121;1;2;0.4914413458434617;0.01121438;643510;0;0
8e3c9758c530df5e7b14f4f7c566f4a236ee46ce25d4acf7cacab8c3f9b23dc8;1640;557380;0.0029196;1;2702;2.4473502117283347e-05;119.29637147999998;643505;86125;1
93361bd3d67b3c818486b0e13a4a083a179b018ac9f4e49e83d02cf3b7a87301;405;579764;0.02958723;12;965;0.0004931233433491981;59.99965403999996;643519;63755;1
b42f70ed2cc85e84647efe70c7f6198a55ff0db3f4e9b3007af2aacea78ace87;99;516892;0.0014211;1;201;0.004748190535453959;0.29929295999999994;643520;126628;1
b7a8377576add403b8d10b5a90061de72fbb9d37f53c4230c4b77a223e203df5;0;643491;0.03753564;1;2;0.13942461092337824;0.26921818;643501;10;0
4361d75685445982a16b4b187e8809a63f99154808f5ff2a92e35864ca78f2d8;6;643376;0.00594208;2;28;0.002087972643948912;2.84586104;643509;133;0
c7d844935a71203e7e27238a231c03de0f70cfa7ed32d5574e8262f0b02b4e5e;8;584094;7.66986096;1;101;0.025566388866524802;299.99782136;643511;59417;1
f0204fcca1f1bc1c8f1e20c9e57d2d7a45ad5ce79e679d67c91c4e1c885a38e0;24;643508;0.02658136;1;32;0.033603096261965636;0.79103901;643509;1;0
f9b956dfbea4c6087ecc551085faa98590598819aa25e501f02b044ec17051ab;47;585899;6.90885202;1;101;0.03851918698522132;179.36131472999998;643511;57612;1
45ee843ec808904be0f9d5415dd4e29374ad271e05dffb5c1fa95a0e34467bba;1;643494;0.0043908;1;2;0.8353770022088748;0.00525607;643498;4;0
88c4ceda3ab79279a19e096e10fb27c81bb5154440beed30808c8690410db4b8;147;582489;9.27534146;3;260;0.24318264238272203;38.14146178;643511;61022;1
d571d6eef15740913972c539fd39d4cb022f4f7057fcd9cb8c41bd8686439f74;2;643514;0.43236734;1;70;0.08795018377535548;4.91604817;643520;6;0
ec8f3ea86a1c4e6e911147a399da19b615eb67595223b6ba69758e6ce7889c31;0;527711;0.000298;15;2;0.0014877832030274888;0.200298;643496;115785;1
da130b54547c999ef094c9616bedb99f46d167b1e73ed38bff9d9d238ffac84a;68;589277;6.46490476;1;101;0.03708406791242752;174.33105708000002;643511;54234;1
dd2ee019e38a5f94e8cfc6e9ad06a791062e99cfa422e6a8729296e88faba205;0;496847;0.37149045;6;1;1.0;0.37149045;643513;146666;1
a5ae540bdfb97d7b5b8efb93275ca479ba12f8cd41600d6567c0e196185c7a11;0;534669;7.715e-05;1;2;0.028551761401275303;0.0027021099999999998;643497;108828;1
12571f3f6328b1dcb54723ac021700f31bb2a0843a27f5b48ed44bcacdbe8662;0;583191;0.00527835;1;2;0.3975155045619373;0.013278350000000001;643514;60323;1
ec7a0d5452a0d7619189bdb52a53910bfcfe85b69829dee283196bc1a3f9ff4c;1;643384;0.01682985;1;2;0.9826771681128634;0.01712653;643519;135;0
3cd8ee7bf131b031a08fa66ed2bf87e1cf22c3a14b3ac71e2e093d877ec0ea53;1;588864;0.0029;1;2;0.7708768059118276;0.00376195;643506;54642;1
6b4a9d9d38fd9cb36e503eb608791b468cdfe5ff27d43e0749fb9f7ba10ed2da;0;643390;0.00414222;1;22;0.0009666379053101135;4.285182670000001;643519;129;0
570f55191178c09fc8ff67b893334d1c040ce0b1fb5bb50ba5be5610c931dc9a;0;643498;1.0;1;2;0.04020577500594608;24.87204885;643500;2;0
b234a029f98a21f203ddd764aa3ec3bb9ef20d67e4c1e2684ecec4ec11ce44d2;0;540387;3.07e-05;3;2;0.02254584444101728;0.00136167;643499;103112;1
da786aa62f8b03cc683951e1b3bd33096785e952b5e4616e48224fd0277659ec;0;643406;0.45176693;2;1;1.0;0.45176693;643501;95;0
801cd848dc8ce54078c4a39f5dc8f7d0239a7bfdd5b6516a637309697108ea6d;0;643498;0.09489349;1;1;1.0;0.09489349;643503;5;0
8270802b29c11cafebe78934941e246e15a02ce190040fd3bb2adbcc7f19858c;1;643510;0.11464226;1;2;0.95019167567607;0.12065171999999999;643511;1;0
445206d6ddc97034380d3b370f1436f226dce1664037d868bfde9025a5f15f8a;0;643494;0.00777777;1;1;1.0;0.00777777;643501;7;0
326a90d5afd2a05481e18985fed46726082e3d32c9092a446ac936fa82605cc9;11;643352;0.00765246;1;22;0.011860439229581517;0.64520882;643496;144;0
d4a6b50aab29c6f81c4f664234cb7f82c3f8ffb2a17d4545e9028ba5a6ae813f;0;511317;0.00021242;2;2;0.0077729288961065094;0.02732818;643504;132187;1
21117f7a9cbc9f64cf5d43c73e0619ae71715977b765254c91fd25af201f9353;0;399866;0.448874;1;2;0.34558702383757006;1.298874;643507;243641;1
6c0f731530ec7b4dcb30d61bffa46a78424af1e89574d5cc6f34c8113595df8b;66;572268;0.04485078;13;968;0.0006900156991210851;64.99965153999997;643519;71251;1
49c850c96e01552cb190a7d1c29fa9cff31386f05f5733ee12135f96c9c1998c;1;458113;0.002;1;2;0.9430403621274991;0.0021208;643520;185407;1
ab6b1d4d35129bbdc91e97e01b36720b07de27b9241a79406b71670aa8c976a6;27;577528;0.00222229;18;201;0.0019069824145361818;1.1653437299999998;643497;65969;1
c30e03eb239c959c04cfefa1f28d9f7c14f50afe17aae1c17006e8babe5c0536;0;487780;0.00016428;4;2;0.008586921409911026;0.01913142;643510;155730;1
f496b78494252e3a37126657acb3bab369dece9ecbd8447f8d46e3173bcbb4c5;0;643515;0.00272617;1;3;0.03107762172297453;0.08772131999999999;643520;5;0
70822f02f23d88a7b8c913bd236eb5202293420dcb31a9872d48dae765ceaf01;0;643508;1.24980472;1;2;0.2593936062465464;4.81817859;643510;2;0
8e9db0ad4a846ab025b864642f09d688cc87f57a88417e36165e7e0990da1a3e;1;643417;0.0069151;2;2;0.4916173871500254;0.01406602;643496;79;0
041a51a92246455e605cb8f03fc6ff24a0eaec0325adf41ed727cd86aa6b4aed;2;643502;0.00969527;2;4;0.9988749447517511;0.009706190000000002;643509;7;0
a3437fc89bcbad65d8a803ae293ea91933a2cb9466ea3ff7b6ad22b4bdfadca4;69;566126;0.02345607;7;944;0.0003350883007852098;69.99966857999988;643519;77393;1
720fb8a46db7d85c6e540f3febd6d7ef4a1c1c98b5d329dd6f48baaf7297825b;161;553769;0.00146559;15;201;0.0016587084673106637;0.8835729899999997;643499;89730;1
ebb6d2ed7244eb1d2fabdf5db06af08c546e58ba6b00aca359840cb6bcb5ea35;1;643501;0.17410062;2;2;0.7720718182993762;0.22549796;643502;1;0
6662e848105f06a0d69e641170a919dd2076d33ef429f927c1a69806c387d3a5;8;447107;0.00251186;1;14;0.056541230578625506;0.04442528;643492;196385;1
d2c80e1ae7a9506be8370498499418ec37e3e721e7a19603bb8543715fb66cb2;122;516249;0.00020201;1;201;0.0009656309751434034;0.2092;643504;127255;1
79218b40a61cb0b312654fc49c7ff5462da120939668b6bf6085b8c765b1fc94;13;500563;0.01015719;3;51;0.01750735322659121;0.58016708;643500;142937;1
7363fdfb7ab42d1a430a94009c1b87e4ed41a44d81a2171b807458d7a3b9a691;1;643509;0.01026263;1;2;0.058436274775527826;0.17562088;643516;7;0
b750234b9d72b0d6ad2baca31903cf7c81c9aedaaa12b2d194196c5791829c7f;166;565836;0.01300768;3;441;0.00034180140591632033;38.056250720000065;643506;77670;1
e8e142292881e62bdf59e5476020b57274ec37e539a0d429154331666161f8bf;2;643489;5.46e-06;1;3;2.1574852228957056e-06;2.53072417;643491;2;0
3957b28314e0d2e3180083c5d152c8b065a0af0fcae30c6aaa1eaa7de91034fe;4;643509;0.00388016;1;11;0.0056860214911319375;0.6824033300000001;643511;2;0
6abc11149b2072fa54f62b1110ac15fd4c560902a6ac341419fff5f9975ccf79;0;506708;0.04731718;1;2;0.9472070739686298;0.04995442;643517;136809;1
d5c4bbfdb53c3d717bcb9590a9895d455aceec6350482986eb609a2c0c7a94f6;3;643366;0.01207552;1;21;0.0018528005483083752;6.517441939999999;643504;138;0
e5097553c57234318c1a7d5e6a96004e3c8e33bff6d3c8587527bf47a380a212;3;643500;0.00845709;1;7;0.005160263370889057;1.6388872800000003;643504;4;0
9d4f05caa4922c6a3a6388d2502d0694ddfdaab7b7755f8e6b9d6383c60eb3f8;72;558851;0.03730502;6;971;0.0006217538474860793;59.99966088;643519;84668;1
84fed9783874431ae655c1465e6a7de36d804eb9055423f467709c5fc805d17d;1;643505;0.2566927;1;2;0.5169638027641815;0.49653902;643506;1;0
f297d7ffe1539b8eceea4526e649a3b22834ad8880066356bc7cdd4519ac6ee7;0;643516;0.01731475;1;4;0.130321369686458;0.13286193999999998;643520;4;0
ce7f5bc28f8a1bb55bb73f999c61d25560769f9d8fc65ceb2169ab3934105aeb;0;643505;0.00116129;1;2;0.15098355327309368;0.0076914999999999996;643507;2;0
09fa7a1c111de1bc9ca01aec1ab247bcfca6f4017d8d9b573500f599dc43f917;0;527524;0.045;1;2;0.23067516262086352;0.19507952;643501;115977;1
86bb097adf773e8fa6e97057d1ebd66ac95a6ad54e9360ac47c679a7e5056ff8;394;583396;0.03176959;13;965;0.0004887655356415025;64.99965256000009;643519;60123;1
13ac26a5239931c92ef6cc01c279667b4c8221b524110bba32cb26214cbc662e;0;643491;0.00094812;1;2;0.13699631688381494;0.006920770000000001;643504;13;0
2d714761beee3317fa207dd194cc041407eb818a8472d6557fdd95e3c3000e84;0;643436;0.00538733;1;2;0.07485051654391026;0.07197452;643506;70;0
279ef670348359790d5eecef1a869c8f3a87a2b5614e64addef25315038cb3d3;0;579032;0.00118394;2;2;0.019749976645803583;0.059946400000000004;643519;64487;1
23ddb41fae9a6ca828e276a50918604563536ee97d63b2a8632bdf005b0b27f1;0;643475;0.00845829;1;1;1.0;0.00845829;643508;33;0
2d52091449617bd9832bc56029124023dc8f29f449664aa97cf6f69451ae3d1f;0;643513;0.716369;4;5;0.4540383441833482;1.57777203;643514;1;0
170f1e782a69ea73fa2c6b7eea5e6cb112a9f0e7048fd1fcdcbb2210fcd18a1d;1;272563;0.038;1;2;0.021180536201995427;1.7941;643500;370937;1
6177b1f3ff626858a81c056967d97d4443d137698d2cad5954fb0dc01ffaa190;10;496330;0.01448183;5;13;0.053801140521780595;0.26917329;643512;147182;1
7e365891db9fd3f789450b7205a0b76316592849ba2170f1fc01994b264c00d7;2;643505;5.46e-06;1;3;0.00011350926576552229;0.0481018;643507;2;0
358a2645ab57c94a8016b5f612e48af8102c86d19d6ebbe7461a00c022bb9fc4;10;643489;0.00541581;1;21;0.0062939225246506185;0.86048247;643491;2;0
15e6bba3f1508ca95d50d897b9366cccb33d121de1960c2bc2b4e36d9207e6bb;0;507134;0.00038584;1;2;0.012203738929054223;0.03161654;643496;136362;1
54caa3c8830002976d057c5d925919d714286d3103e41b5ab4adc5c8143679af;1;643503;0.182679;1;2;0.933653220855478;0.19566044000000002;643503;0;0
251010d1879876294249b65a6876d7d41eef0fb07ccdc7282729f93cbd0e103f;404;569407;0.04410096;6;965;0.000735020129343088;59.9996629199999;643519;74112;1
d77f471268d2e89de817efefe93774b7550d2117cd4be6cdffc4c772ddd0b25a;731;584999;0.00979024;2;2507;0.00011559157334478609;84.69683141000003;643498;58499;1
07cb31d60f1e659ba626684e172f9a08a781a87a92b3681ec54d883a9285bd16;0;643508;0.06132967;1;2;0.41332919350434144;0.14837972;643513;5;0
8d46a688d7a3d08a5cf8d2c39ed47270f99c28a531434b3ee4603606fa90d4c1;1;489695;0.00075916;2;4;0.056278221212047085;0.01348941;643507;153812;1
fad5f0b82d0cf126f551dbce26a032337cf580893d271385352e2cc5bc9e1b88;0;582538;0.01293102;3;2;0.9537198408969717;0.01355851;643497;60959;1
3c94bd8e53d3433bfc193fb3280c8c20e40faca62454c0169af5077d225dd696;34;590383;0.00124698;58;61;0.008349653473779394;0.14934511999999994;643497;53114;1
694dcb09c6962bbecd4c958a46b0dbea91c52b3a5b84c7b3d11228f553c4ba06;1534;643455;0.00652901;1;3498;4.782181193409131e-05;136.5278674299998;643491;36;0
8a214489008952c82c26b8eaf43cd5103f93379de7889f28d646d4de46035d12;0;643491;0.008673;1;2;0.1218096250249469;0.07120127;643491;0;0
72d850a0946456e8d1d15f7b0836abc4b426c87ca65493400de1c8827bd762db;1;643455;0.44376438;1;2;0.8379985063243279;0.52955271;643496;41;0
c443774f14d099ae2dcc0f6e5164af25c67d11c1c60596fdc44a8cc117d8e176;53;588165;7.34566743;1;101;0.048253965893994534;152.22929958000006;643511;55346;1
b49812384b562b1e580484f8140eddb0560769a64610201c03c50c9327195987;1;504415;0.00042263;2;2;0.0008944121893167318;0.47252263;643514;139099;1
eee633e3547971f0181f510a14b7b23c3548d878b02d363903fd9ebf21723fb4;2;516393;0.32072336;6;10;0.24642783460824005;1.30148999;643507;127114;1
e27247b7b92775307c5d7c68a46db920f30f01b11dc74d0fb0aa1ce1141224f0;1;643509;0.00631974;1;2;0.8471796604171191;0.007459739999999999;643509;0;0
3abe93c56886e232ba37b54c32565f46386d302a80f9ee95aeaf952c0990c2b3;0;564628;0.00078417;1;2;0.05591202040346323;0.01402507;643520;78892;1
10da4a85a24d43dc571b8db28023bdb21e9e58b5592fa75a367631e932a057de;0;643500;0.01233521;2;1;1.0;0.01233521;643504;4;0
d5c018406b3b9cd896117f0513afcb9d561c23496d89f9ec8022f2be0d482831;0;643498;0.08213613;1;2;0.9589916592750154;0.08564843;643504;6;0
c9f9b8a05d0792ea49d8891c1d191d0447557edede7f42c617e0ab1ee22a7b76;9;643498;0.00423606;1;25;0.0016243661596173683;2.60782335;643498;0;0
a020a1b9a30e97db742f88d4f1882ee8cedfa9fac983c133618f9114249dca11;73;534495;0.03013754;6;943;0.000502295092607709;59.99967039999997;643519;109024;1
75fa667fedede9a0c76d73a33f91211e20d28f45d14be7891b92fbecfc420090;70;495394;1.0;2;73;0.04653051663475205;21.491272230000003;643516;148122;1
90a30acde52dd511e0cfbd15c0b634b069d86581a084482fd18a89594f8f1134;1;521268;0.01851105;1;2;0.5421026767986187;0.03414676;643509;122241;1
035f9f5db88dc304c19c4ef4baef90350515d290e90e539f175c6319dcc9244d;1;439681;0.0014;4;2;0.965970248116358;0.00144932;643496;203815;1
fc709d1b9df38c4dfb63aec4d4a71a5c84c9d4b4248d0cd86eff7e1161331364;2;643505;1.85064916;1;3;0.6223611676102769;2.97359356;643508;3;0
d95b3670c1befcb3f2b30eb2f24d18c7120514acb497fce4394f07c858fa993f;384;531415;0.03539576;6;941;0.000589932567343667;59.99967108000005;643519;112104;1
78daf92e9603560bbdfc042331a625fcf7c0e4e3356522b19297fa85ff5e7cda;0;643492;0.00422702;1;1;1.0;0.00422702;643504;12;0
53d22a56bfb1c7a5d8146bd647a8697990b6b0c4bd3463e59d6387a4989d47a9;0;643510;0.02422871;1;2;0.6947927913202195;0.03487185;643513;3;0
5648b59c938bc48aaf54140cae1e87e95824119e4f3b9e283db20bb8dad6b08a;10;643442;0.00448946;1;21;0.006129438120685377;0.73244234;643499;57;0
2d5d0223562f359f04364ad85687eb1f6db07325e4f284b85cb1e19f8feb05ff;32;643385;0.06032122;4;101;0.0016365144782554365;36.859570019999985;643507;122;0
a70be7c0630822e7f3837256b03277f0d62ea42487a59e240a65bd80265dd19c;1;565791;0.3683604;7;2;0.08432463585193199;4.3683604;643515;77724;1
46351912b256dd27f20af660a628be65d16481985fdbf985e6a08807f49f1b73;0;517627;0.000171;13;2;0.0006572600328245654;0.260171;643496;125869;1
5342044494edd4e9918d6d9c41161ca4781767d50b17c309ae65aa32f537212b;0;561073;0.01196851;2;1;1.0;0.01196851;643491;82418;1
791e19419cad54983a3edf0b36aeddb28bce4dfc714136823871e81016166b34;1;643504;0.056394;2;2;0.9866442443652945;0.05715738;643504;0;0
90beb88542ae90d8ab826ed3dd6574ea015bb5bc27dc64dd41a293286cef3019;0;643361;0.10058407;4;1;1.0;0.10058407;643498;137;0
f127b7a3f773ecafcef69fbbacee5f69689b1b0da14e2d0c3b45a57618129730;0;643414;0.01035478;1;2;0.0171248908523422;0.60466254;643508;94;0
da0b143f646ee3d1375fd2a5e1477c0b846642f7d3889db6ac05f7d300bc2077;0;643448;0.05142816;1;2;0.04420097523061651;1.1635073599999999;643496;48;0
963e2bd0cb11e6ff6dd68ef34c7c312ba22e3ade5a7765863fe995c5de490b4a;14;643384;3.9946699;1;15;0.3590949056665488;11.12427338;643507;123;0
e809e5bd3f0bc16b294f0247464da3b4daa463dc98bb289e09add4fe9df69c18;1;643514;5.46e-06;1;3;1.3807922591470912e-05;0.39542516;643516;2;0
399a80f04e6a36171ef32097c22b89de8061904cdc7c0c0ee88ed7173556993f;0;569890;0.00039291;2;2;0.015352298742112561;0.02559291;643514;73624;1
e305209cfc5b21e5794bda58af5ebf93c5a05e8d39dc277101ec2dfd1d3c7812;0;643504;148.51301048;240;1;1.0;148.51301048;643506;2;0
12351d9b30dc7fb9d7ec85325f56625aef6c657eda24c92b16ade98806ac3748;1;500181;0.00615257;1;2;0.40011770903107907;0.015376899999999999;643514;143333;1
4a11071b65e66a12277e5b7344d653fdac53b68eb4ddc508ba6a6cfa22fb1668;205;571974;0.01530048;289;323;0.0003146295741513078;48.63013923999999;643510;71536;1
cdc081f110af39d699ced817faed08c8ed6811ee517c35e29834f15087747b97;0;643392;0.86;2;2;0.9357397891312561;0.91905892;643498;106;0
dcbdfc1da321329fe388d920a60828a9f4625e47a57fac5f47714a5d378bad12;288;494041;0.00162215;1;339;5.5132671554480116e-05;29.42266271999988;643501;149460;1
45f39aaab75c11b75100365cee0caf1c11dfcbe3a945c7421cd09b052f000b15;410;549084;0.03748289;5;963;0.0007496628215414432;49.99966508000004;643519;94435;1
e4d249832243c393b19a82ba56bb82767a591dc6582150b217f34ad5bcc0f987;66;536367;0.02883892;4;942;0.0005767821640804024;49.99967370000003;643519;107152;1
48d203bba5f4fe30af74641b0eea9364a565164b02b7da26a9c8fd9f5ac62add;50;643453;0.0006;2;57;9.246918816573453e-06;64.88647861000001;643500;47;0
76410e3bda44bfca6b38d9086ffee5685e2d91335de2b95053232cf92878d0c3;0;643504;0.02082276;1;2;0.31934392570118675;0.06520481;643504;0;0
